FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,DOSIS_3
2022-02-28,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,26
2022-02-28,81 a 90,M,Moderna,Público,1,0,11
2022-02-28,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,8
2022-02-28,91 o mas,F,Moderna,Público,0,0,4
2022-02-28,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,7
2022-02-28,91 o mas,M,Moderna,Público,0,0,4
2022-02-28,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2021-05-23,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-05-26,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,0
2021-06-13,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,0
2021-09-09,61 a 70,F,Moderna,Público,0,1,0
2021-11-13,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,4
2021-12-08,81 a 90,M,AstraZeneca,Privado,0,0,1
2021-12-25,30 o menos,F,Sinopharm,Privado,1,0,0
2022-02-11,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-03-07,61 a 70,F,Sinopharm,Público,0,1,0
2022-03-09,81 a 90,F,Sputnik,Público,1,0,0
2022-03-15,71 a 80,F,Sinopharm,Público,0,1,0
2022-03-21,30 o menos,F,AstraZeneca,Público,0,2,11
2022-03-21,30 o menos,F,Moderna,Público,16,125,90
2022-03-21,30 o menos,F,Sinopharm,Público,31,96,0
2022-03-21,30 o menos,F,Sputnik,Público,1,24,15
2022-03-21,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,10,6,13
2022-03-21,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,23,52,283
2022-03-21,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,7,0,0
2022-03-21,30 o menos,M,AstraZeneca,Público,0,3,9
2022-03-21,30 o menos,M,Moderna,Público,27,176,84
2022-03-21,30 o menos,M,Sinopharm,Público,30,100,0
2022-03-21,30 o menos,M,Sputnik,Público,3,18,15
2022-03-21,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,12,1,6
2022-03-21,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,14,56,221
2022-03-21,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,3,1,0
2022-03-21,31 a 40,F,AstraZeneca,Público,0,4,18
2021-03-22,61 a 70,M,AstraZeneca,Público,1,0,0
2021-09-15,91 o mas,M,AstraZeneca,Público,0,1,0
2021-09-21,51 a 60,M,Sputnik,Público nacional,0,1,0
2021-11-01,81 a 90,M,AstraZeneca,Público,0,0,1
2021-11-20,30 o menos,M,Moderna,Público,0,2,0
2021-12-06,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,1,0,0
2022-01-20,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-01-20,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-01-25,71 a 80,F,AstraZeneca,Privado,0,0,1
2022-03-07,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-03-23,41 a 50,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,1,0,0
2022-03-24,31 a 40,F,AstraZeneca,Público,1,0,1
2022-03-25,30 o menos,F,AstraZeneca,Público,1,1,3
2022-03-25,30 o menos,F,Moderna,Público,18,80,91
2022-03-25,30 o menos,F,Sinopharm,Público,81,259,1
2022-05-11,30 o menos,F,Sinopharm,Público,16,53,2
2022-05-11,30 o menos,F,Sputnik,Público,0,3,1
2022-05-11,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,13,40,264
2022-05-11,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,9,0,0
2022-05-11,30 o menos,M,AstraZeneca,Público,4,1,5
2022-05-11,30 o menos,M,Moderna,Público,8,21,45
2022-05-11,30 o menos,M,Sinopharm,Público,18,63,0
2022-05-11,30 o menos,M,Sputnik,Público,2,1,0
2022-05-11,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,17,43,242
2022-05-11,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,4,0,0
2022-05-11,31 a 40,F,AstraZeneca,Público,1,0,1
2022-05-11,31 a 40,F,Moderna,Público,4,8,24
2022-05-11,31 a 40,F,Sinopharm,Público,2,3,0
2022-05-11,31 a 40,F,Sputnik,Público,0,0,2
2022-05-11,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,23,102
2022-05-11,31 a 40,M,AstraZeneca,Público,1,0,4
2022-05-11,31 a 40,M,Moderna,Público,3,14,28
2022-05-11,31 a 40,M,Sinopharm,Público,1,2,0
2022-05-11,31 a 40,M,Sputnik,Público,0,0,3
2022-05-11,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,11,22,114
2022-05-11,41 a 50,F,AstraZeneca,Público,0,0,3
2022-05-11,41 a 50,F,Moderna,Público,2,4,25
2022-05-11,41 a 50,F,Sputnik,Público,0,0,1
2022-05-11,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,8,67
2022-05-11,41 a 50,M,AstraZeneca,Público,6,0,3
2022-05-11,41 a 50,M,Moderna,Público,2,5,28
2022-05-11,41 a 50,M,Sinopharm,Público,1,0,0
2022-05-11,41 a 50,M,Sputnik,Público,0,0,5
2022-05-11,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,7,62
2022-05-11,51 a 60,F,AstraZeneca,Público,0,0,7
2022-05-11,51 a 60,F,Moderna,Público,1,5,29
2022-05-11,51 a 60,F,Sputnik,Público,0,0,4
2022-05-11,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,3,59
2022-05-11,51 a 60,M,AstraZeneca,Público,7,1,9
2022-05-11,51 a 60,M,Moderna,Público,4,6,25
2022-05-11,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,5,57
2022-05-11,61 a 70,F,AstraZeneca,Público,0,1,1
2022-05-11,61 a 70,F,Moderna,Público,0,4,19
2022-05-11,61 a 70,F,Sinopharm,Público,0,1,0
2022-05-11,61 a 70,F,Sputnik,Público,0,0,1
2022-05-11,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,30
2022-05-11,61 a 70,M,AstraZeneca,Público,1,0,2
2022-03-03,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,2,18
2022-03-03,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,25,376
2022-03-03,51 a 60,M,AstraZeneca,Público,1,9,62
2022-03-03,51 a 60,M,Moderna,Público,3,10,34
2022-03-03,51 a 60,M,Sinopharm,Público,0,3,0
2022-03-03,51 a 60,M,Sputnik,Público,0,3,0
2022-03-03,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,3,10
2022-03-03,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,25,350
2022-03-03,61 a 70,F,AstraZeneca,Público,0,13,76
2022-03-03,61 a 70,F,Moderna,Público,2,6,26
2022-03-03,61 a 70,F,Sinopharm,Público,1,4,0
2022-03-03,61 a 70,F,Sputnik,Público,0,1,0
2022-03-03,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,4
2022-03-03,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,13,231
2022-03-03,61 a 70,M,AstraZeneca,Público,0,3,22
2022-03-03,61 a 70,M,Moderna,Público,1,2,28
2022-03-03,61 a 70,M,Sinopharm,Público,2,2,0
2022-03-03,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,4
2022-03-15,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,5,18,188
2022-03-15,41 a 50,M,AstraZeneca,Público,0,1,20
2022-03-15,41 a 50,M,Moderna,Público,22,36,39
2022-03-15,41 a 50,M,Sinopharm,Público,0,3,0
2022-03-15,41 a 50,M,Sputnik,Público,0,6,2
2022-03-15,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,5,5,5
2022-03-15,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,26,119
2022-03-15,51 a 60,F,AstraZeneca,Público,0,3,7
2022-03-15,51 a 60,F,Moderna,Público,7,23,30
2022-03-15,51 a 60,F,Sputnik,Público,0,2,3
2022-03-15,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,1,6
2022-03-15,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,9,92
2022-03-15,51 a 60,M,AstraZeneca,Público,1,0,12
2022-03-15,51 a 60,M,Moderna,Público,11,11,21
2022-03-15,51 a 60,M,Sinopharm,Público,0,2,0
2022-03-15,51 a 60,M,Sputnik,Público,0,1,2
2022-03-15,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,1,6
2022-03-15,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,8,81
2022-03-15,61 a 70,F,AstraZeneca,Público,0,0,3
2022-03-15,61 a 70,F,Moderna,Público,11,8,24
2022-03-15,61 a 70,F,Sputnik,Público,0,3,0
2022-03-15,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,4
2022-03-15,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,6,55
2022-03-15,61 a 70,M,AstraZeneca,Público,0,1,5
2022-03-15,61 a 70,M,Moderna,Público,7,5,22
2022-03-15,61 a 70,M,Sinopharm,Público,1,0,0
2022-03-15,61 a 70,M,Sputnik,Público,0,2,0
2022-03-15,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,1,1
2022-03-15,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,5,45
2022-03-15,71 a 80,F,AstraZeneca,Público,0,0,4
2022-03-15,71 a 80,F,Moderna,Público,1,1,12
2022-03-15,71 a 80,F,Sputnik,Público,0,2,0
2022-03-15,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,0
2022-03-15,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,36
2022-03-15,71 a 80,M,AstraZeneca,Público,0,0,1
2022-03-15,71 a 80,M,Moderna,Público,3,0,6
2022-03-15,71 a 80,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,3
2022-03-15,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,25
2022-03-15,81 a 90,F,AstraZeneca,Público,0,0,0
2022-03-15,81 a 90,F,Moderna,Público,0,3,7
2022-03-15,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,7,28
2022-03-15,81 a 90,M,AstraZeneca,Público,0,0,0
2022-03-15,81 a 90,M,Moderna,Público,0,2,2
2022-03-15,81 a 90,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,1
2022-03-15,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,8
2022-03-15,91 o mas,F,AstraZeneca,Público,0,0,0
2022-03-15,91 o mas,F,Moderna,Público,2,1,1
2022-03-15,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,6
2022-03-15,91 o mas,M,AstraZeneca,Público,0,0,0
2022-03-15,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,2
2022-05-30,30 o menos,F,Moderna,Público,13,21,95
2022-05-30,30 o menos,F,Sinopharm,Público,18,33,0
2022-05-30,30 o menos,F,Sputnik,Público,0,0,4
2022-05-30,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,8,28,366
2022-05-30,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,8,0,1
2022-05-30,30 o menos,M,AstraZeneca,Público,3,7,31
2022-05-30,30 o menos,M,Moderna,Público,5,29,88
2022-05-30,30 o menos,M,Sinopharm,Público,16,49,2
2022-05-30,30 o menos,M,Sputnik,Público,0,1,0
2022-05-30,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,19,34,379
2022-05-30,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,9,1,1
2022-03-04,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,115
2022-03-04,61 a 70,M,Moderna,Público,3,6,27
2022-03-04,61 a 70,M,Sinopharm,Público,0,1,0
2022-03-04,61 a 70,M,Sputnik,Público,0,1,0
2022-03-04,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,3
2022-03-04,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,88
2022-03-04,71 a 80,F,Moderna,Público,5,0,21
2022-03-04,71 a 80,F,Sinopharm,Público,2,5,1
2022-03-04,71 a 80,F,Sputnik,Público,0,1,0
2021-05-27,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-06-12,31 a 40,M,Sinopharm,Público,1,0,0
2021-06-15,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-06-18,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,0
2021-06-19,31 a 40,F,Sinopharm,Público,0,1,0
2021-07-07,61 a 70,F,AstraZeneca,Público nacional,0,1,0
2021-07-13,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,0
2021-11-22,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-11-26,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,0
2022-01-11,61 a 70,M,AstraZeneca,Público nacional,0,0,1
2022-03-25,71 a 80,F,Sinopharm,Público,0,0,1
2022-03-30,30 o menos,F,AstraZeneca,Público,4,8,28
2022-03-30,30 o menos,F,Moderna,Público,9,47,189
2022-03-30,30 o menos,F,Sinopharm,Público,40,107,1
2022-03-30,30 o menos,F,Sputnik,Público,0,9,10
2021-07-27,51 a 60,M,AstraZeneca,Público,47,1093,0
2021-07-27,51 a 60,M,Sinopharm,Público,101,4,0
2021-07-27,51 a 60,M,Sputnik,Público,4,2,0
2021-07-27,61 a 70,F,AstraZeneca,Privado,2,0,0
2021-07-27,61 a 70,F,AstraZeneca,Público,13,801,0
2021-07-27,61 a 70,F,Sinopharm,Público,56,7,0
2021-07-27,61 a 70,F,Sputnik,Público,2,29,0
2021-07-27,61 a 70,M,AstraZeneca,Privado,0,3,0
2021-07-27,61 a 70,M,AstraZeneca,Público,16,735,0
2021-07-27,61 a 70,M,Sinopharm,Público,40,5,0
2021-07-27,61 a 70,M,Sputnik,Público,1,11,0
2021-07-27,71 a 80,F,AstraZeneca,Privado,2,1,0
2021-07-27,71 a 80,F,AstraZeneca,Público,8,239,0
2021-07-27,71 a 80,F,Sinopharm,Público,25,5,0
2021-07-27,71 a 80,F,Sputnik,Público,4,122,0
2021-07-27,71 a 80,M,AstraZeneca,Privado,1,0,0
2021-07-27,71 a 80,M,AstraZeneca,Público,1,164,0
2021-07-27,71 a 80,M,Sinopharm,Público,7,0,0
2021-07-27,71 a 80,M,Sputnik,Público,2,60,0
2021-11-12,31 a 40,F,AstraZeneca,Público nacional,0,1,0
2021-11-13,31 a 40,F,AstraZeneca,Privado,0,0,
2021-11-13,31 a 40,F,Sinopharm,Público,2,1,0
2021-04-01,41 a 50,M,Sinopharm,Público,1,0,0
2021-07-10,31 a 40,F,Sputnik,Público,9,0,0
2021-08-22,71 a 80,F,Sputnik,Público,1,1,0
2021-10-08,30 o menos,F,AstraZeneca,Público,238,58,0
2021-10-08,30 o menos,F,Sputnik,Público,0,612,0
2021-10-08,30 o menos,M,AstraZeneca,Público,175,46,0
2021-10-08,30 o menos,M,Sinopharm,Público,4,1,0
2021-10-08,30 o menos,M,Sputnik,Público,1,438,0
2021-10-08,31 a 40,F,AstraZeneca,Público,109,36,0
2021-10-08,31 a 40,F,Sinopharm,Público,1,2,0
2021-10-08,31 a 40,F,Sputnik,Público,0,5327,1
2021-10-08,31 a 40,M,AstraZeneca,Público,74,25,0
2021-10-08,31 a 40,M,Sinopharm,Público,2,1,0
2021-10-08,31 a 40,M,Sputnik,Público,0,6080,0
2021-10-08,41 a 50,F,AstraZeneca,Público,84,32,0
2021-10-08,41 a 50,F,Sputnik,Público,0,1193,0
2021-10-08,41 a 50,M,AstraZeneca,Público,34,17,0
2021-10-08,41 a 50,M,Sinopharm,Público,0,1,0
2021-10-08,41 a 50,M,Sputnik,Público,0,1161,0
2021-10-08,51 a 60,F,AstraZeneca,Público,71,16,0
2021-10-08,51 a 60,F,Sinopharm,Público,0,1,0
2021-10-08,51 a 60,F,Sputnik,Público,0,1395,0
2021-10-08,51 a 60,M,AstraZeneca,Público,20,11,0
2021-10-08,51 a 60,M,Sputnik,Público,0,1362,0
2021-10-08,61 a 70,F,AstraZeneca,Público,34,6,1
2021-10-08,61 a 70,F,Sputnik,Público,0,1119,1
2021-10-08,61 a 70,M,AstraZeneca,Público,9,3,0
2021-10-08,61 a 70,M,Sputnik,Público,0,1158,0
2021-10-08,71 a 80,F,AstraZeneca,Público,17,2,0
2021-10-08,71 a 80,F,Sputnik,Público,0,71,0
2021-10-08,71 a 80,M,AstraZeneca,Público,4,0,0
2021-10-08,71 a 80,M,Sputnik,Público,0,45,0
2021-10-08,81 a 90,F,AstraZeneca,Público,6,2,0
2021-10-08,81 a 90,F,Sputnik,Público,0,33,0
2021-10-08,81 a 90,M,AstraZeneca,Público,3,0,0
2021-10-08,81 a 90,M,Sputnik,Público,0,14,0
2021-10-08,91 o mas,F,AstraZeneca,Público,3,0,0
2021-10-08,91 o mas,F,Sputnik,Público,0,3,0
2021-10-08,91 o mas,M,Sputnik,Público,0,1,0
2021-11-21,41 a 50,F,Sinopharm,Público,24,40,2
2021-11-21,41 a 50,F,Sputnik,Público,1,47,0
2021-11-21,41 a 50,M,AstraZeneca,Público,19,24,568
2021-11-21,41 a 50,M,Sinopharm,Público,17,24,3
2021-11-21,41 a 50,M,Sputnik,Público,1,51,0
2021-11-21,51 a 60,F,AstraZeneca,Privado,0,0,3
2021-11-21,51 a 60,F,AstraZeneca,Público,11,17,1366
2021-11-21,51 a 60,F,Sinopharm,Público,24,16,2
2021-11-21,51 a 60,F,Sputnik,Público,0,60,0
2021-11-21,51 a 60,M,AstraZeneca,Público,13,19,624
2021-11-21,51 a 60,M,Sinopharm,Público,11,17,1
2021-11-21,51 a 60,M,Sputnik,Público,0,61,1
2021-11-21,61 a 70,F,AstraZeneca,Privado,0,0,7
2021-11-21,61 a 70,F,AstraZeneca,Público,2,6,1356
2021-11-21,61 a 70,F,Sinopharm,Público,6,11,3
2021-11-21,61 a 70,F,Sputnik,Público,0,26,0
2021-11-21,61 a 70,M,AstraZeneca,Privado,0,0,1
2021-11-21,61 a 70,M,AstraZeneca,Público,4,8,690
2021-11-21,61 a 70,M,Sinopharm,Público,8,10,1
2021-11-21,61 a 70,M,Sputnik,Público,0,21,0
2021-11-21,71 a 80,F,AstraZeneca,Privado,0,0,4
2021-11-21,71 a 80,F,AstraZeneca,Público,2,2,999
2021-11-21,71 a 80,F,Sinopharm,Público,5,6,4
2021-11-21,71 a 80,F,Sputnik,Público,0,4,0
2021-11-21,71 a 80,M,AstraZeneca,Privado,0,0,2
2021-11-21,71 a 80,M,AstraZeneca,Público,7,1,631
2021-11-21,71 a 80,M,Sinopharm,Público,1,2,1
2021-11-21,71 a 80,M,Sputnik,Público,0,3,0
2021-11-21,81 a 90,F,AstraZeneca,Privado,0,0,1
2021-11-21,81 a 90,F,AstraZeneca,Público,1,2,90
2021-11-21,81 a 90,F,Sinopharm,Público,0,2,7
2021-11-21,81 a 90,F,Sputnik,Público,0,3,0
2021-11-21,81 a 90,M,AstraZeneca,Público,1,2,72
2021-11-21,81 a 90,M,Sinopharm,Público,2,0,4
2021-11-21,81 a 90,M,Sputnik,Público,0,1,0
2021-11-21,91 o mas,F,AstraZeneca,Público,1,0,9
2021-11-21,91 o mas,F,Sinopharm,Público,0,2,1
2021-11-21,91 o mas,M,AstraZeneca,Público,1,1,3
2021-11-21,91 o mas,M,Sinopharm,Público,0,0,1
2021-03-08,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-04-15,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-05-21,41 a 50,F,Sputnik,Público nacional,0,1,0
2021-06-03,51 a 60,F,AstraZeneca,Privado,2,1,0
2021-06-17,51 a 60,F,AstraZeneca,Privado,0,1,0
2021-06-28,41 a 50,F,Sputnik,Público nacional,0,1,0
2021-07-15,61 a 70,M,Sputnik,Público nacional,0,1,0
2021-07-20,31 a 40,F,Sputnik,Público nacional,0,1,0
2021-07-30,31 a 40,F,AstraZeneca,Privado,1,1,0
2021-08-16,51 a 60,M,Sputnik,Privado,0,1,0
2021-08-29,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-04-10,30 o menos,F,AstraZeneca,Privado,1,0,0
2021-04-10,31 a 40,F,AstraZeneca,Privado,2,0,0
2021-04-10,31 a 40,M,AstraZeneca,Privado,2,0,0
2021-04-10,51 a 60,M,AstraZeneca,Privado,2,0,0
2021-04-10,81 a 90,M,AstraZeneca,Privado,1,0,0
2021-04-17,30 o menos,M,AstraZeneca,Privado,1,0,0
2021-04-17,51 a 60,F,AstraZeneca,Privado,1,0,0
2021-04-17,61 a 70,F,AstraZeneca,Privado,1,0,0
2021-04-17,61 a 70,M,AstraZeneca,Privado,1,0,0
2021-04-17,81 a 90,F,AstraZeneca,Privado,1,0,0
2021-04-19,31 a 40,F,AstraZeneca,Privado,1,0,0
2021-04-19,41 a 50,F,AstraZeneca,Privado,1,0,0
2021-06-05,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-06-17,41 a 50,F,AstraZeneca,Privado,0,3,0
2021-08-23,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-08-26,41 a 50,F,Sinopharm,Privado,0,1,0
2021-09-05,31 a 40,F,AstraZeneca,Privado,0,1,0
2021-09-28,31 a 40,M,Sputnik,Privado,0,2,0
2021-09-29,91 o mas,F,AstraZeneca,Público,0,3,0
2021-09-29,91 o mas,F,Sinopharm,Público,5,2,0
2021-09-30,30 o menos,F,AstraZeneca,Público,4,967,0
2021-09-30,30 o menos,F,Moderna,Público,1,4,1
2021-09-30,30 o menos,F,Sinopharm,Público,36,123,0
2021-09-30,30 o menos,F,Sputnik,Público,578,85,0
2021-09-30,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,63,0,0
2022-02-27,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,3,26
2022-02-27,71 a 80,M,Moderna,Público,2,3,32
2022-02-27,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,8
2022-02-27,81 a 90,F,Moderna,Público,0,0,18
2022-02-27,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,7
2022-02-27,81 a 90,M,Moderna,Público,0,1,8
2022-02-27,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,5
2022-02-27,91 o mas,F,Moderna,Público,0,1,1
2022-02-27,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-02-27,91 o mas,M,Moderna,Público,0,0,2
2022-02-27,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-04-17,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,2
2022-04-17,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,2
2021-11-17,61 a 70,F,AstraZeneca,Privado,0,0,1
2021-11-27,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2022-04-26,30 o menos,F,AstraZeneca,Público,1,2,6
2022-04-26,30 o menos,F,Moderna,Público,10,18,57
2022-04-26,30 o menos,F,Sinopharm,Público,14,38,0
2022-04-26,30 o menos,F,Sputnik,Público,0,2,0
